9150	2	2	2	0	-1
9160	2	2	2	0	-1
9170	2	2	2	0	-1
9180	2	2	2	0	-1
9190	2	2	2	0	-1
9200	2	2	2	0	-1
9210	2	2	2	0	-1
9220	2	2	2	0	-1
9230	2	2	2	0	-1
9240	2	2	2	0	-1
9250	2	2	2	0	-1
9260	2	2	2	0	-1
9270	2	2	2	0	-1
9280	2	2	2	0	-1
9290	2	2	2	0	-1
9300	2	2	2	0	-1
9310	2	2	2	0	-1
9320	2	2	2	0	-1
9330	2	2	2	0	-1
9340	2	2	2	0	-1
9350	2	2	2	0	-1
9360	2	2	2	0	-1
9370	2	2	2	0	-1
9380	2	2	2	0	-1
9390	2	2	2	0	-1
9400	2	2	2	0	-1
9410	2	2	2	0	-1
9420	2	2	2	0	-1
9430	2	2	2	0	-1
9440	2	2	2	0	-1
9450	2	2	2	0	-1
9460	2	2	2	0	-1
9470	2	2	2	0	-1
9480	2	2	2	0	-1
9490	2	2	2	0	-1
9500	2	2	2	0	-1
9510	2	2	2	0	-1
9520	2	2	2	0	-1
9530	2	2	2	0	-1
9540	2	2	2	0	-1
9550	2	2	2	0	-1
9560	2	2	2	0	-1
9570	2	2	2	0	-1
9580	2	2	2	0	-1
9590	2	2	2	0	-1
9600	2	2	2	0	-1
9610	2	2	2	0	-1
9620	2	2	2	0	-1
9630	2	2	2	0	-1
9640	2	2	2	0	-1
9650	2	2	2	0	-1
9660	2	2	2	0	-1
9670	2	2	2	0	-1
9680	2	2	2	0	-1
9690	2	2	2	0	-1
9700	2	2	2	0	-1
9710	2	2	2	0	-1
9720	2	2	2	0	-1
9730	2	2	2	0	-1
9740	2	2	2	0	-1
9750	2	2	2	0	-1
9760	2	2	2	0	-1
9770	2	2	2	0	-1
9780	2	2	2	0	-1
9790	2	2	2	0	-1
9800	2	2	2	0	-1
9810	2	2	2	0	-1
9820	2	2	2	0	-1
9830	2	2	2	0	-1
9840	2	2	2	0	-1
9850	2	2	2	0	-1
9860	2	2	2	0	-1
9870	2	2	2	0	-1
9880	2	2	2	0	-1
9890	2	2	2	0	-1
9900	2	2	2	0	-1
9910	2	2	2	0	-1
9920	2	2	2	0	-1
9930	2	2	2	0	-1
9940	2	2	2	0	-1
9950	2	2	2	0	-1
9960	2	2	2	0	-1
9970	2	2	2	0	-1
9980	2	2	2	0	-1
9990	2	2	2	0	-1
10000	2	2	2	0	-1
